id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc72672775,208,2.08,67,5.47,0.3675,"24km NNE of Upper Lake, California",39.358,-122.78,California,10,1.47E+12,8/10/2016 01:57,1,57,8,9,2016
ci37440551,60,0.78,9,2.27,0.04164,"21km ENE of Little Lake, CA",35.98,-117.6831667,California,10,1.47E+12,8/10/2016 02:02,2,2,8,47,2016
ci37440543,63,0.83,11,1.74,0.04197,"21km ENE of Little Lake, CA",35.9826667,-117.6795,California,10,1.47E+12,8/10/2016 02:02,2,2,8,48,2016
ci37440559,96,0.83,11,4.37,0.03289,"2km SW of Borrego Springs, CA",33.243,-116.3918333,California,10,1.47E+12,8/10/2016 02:06,2,6,8,4,2016
ci37440567,67,1.16,21,8.5,0.05638,"14km ESE of Anza, CA",33.4978333,-116.5348333,California,10,1.47E+12,8/10/2016 02:08,2,8,8,27,2016
nc72672780,71,1.76,48,2.54,0.009997,"6km NW of The Geysers, California",38.8135,-122.8178333,California,10,1.47E+12,8/10/2016 02:08,2,8,8,43,2016
nc72672795,68,1.62,40,6.97,0.1569,"19km NNE of Upper Lake, California",39.3223333,-122.8051667,California,10,1.47E+12,8/10/2016 02:15,2,15,8,36,2016
ci37440575,68,0.24,1,9.84,0.1204,"4km NW of Aguanga, CA",33.4715,-116.8938333,California,10,1.47E+12,8/10/2016 02:21,2,21,8,28,2016
nc72672800,42,2.16,72,5.76,0.153,"19km NNE of Upper Lake, California",39.3205,-122.8003333,California,10,1.47E+12,8/10/2016 02:23,2,23,8,47,2016
ci37440583,89,0.45,3,3.64,0.007086,"22km E of Little Lake, CA",35.9508333,-117.6583333,California,10,1.47E+12,8/10/2016 02:25,2,25,8,11,2016
nc72672805,44,2.3,81,1.59,0.1535,"20km NNE of Upper Lake, California",39.3286667,-122.8,California,10,1.47E+12,8/10/2016 02:25,2,25,8,12,2016
ci37440591,23,1.59,39,14.77,0.08905,"8km NE of Nuevo, CA",33.8428333,-117.072,California,10,1.47E+12,8/10/2016 02:33,2,33,8,1,2016
ci37440599,80,0.64,6,10.52,0.01619,"4km W of Morongo Valley, CA",34.0423333,-116.629,California,10,1.47E+12,8/10/2016 02:36,2,36,8,39,2016
nc72672810,101,1.14,20,-0.42,0.07465,"14km SSE of Mammoth Lakes, California",37.5353333,-118.8931667,California,10,1.47E+12,8/10/2016 02:48,2,48,8,17,2016
nc72672825,45,1.85,53,7.87,0.1647,"21km NNE of Upper Lake, California",39.3416667,-122.8121667,California,10,1.47E+12,8/10/2016 02:57,2,57,8,1,2016
nc72672820,68,1.05,17,2.3,0.003491,"6km NW of The Geysers, California",38.8248329,-122.8059998,California,10,1.47E+12,8/10/2016 02:58,2,58,8,38,2016
ci37440607,52,0.69,7,15.04,0.09003,"9km NE of Nuevo, CA",33.8463333,-117.068,California,10,1.47E+12,8/10/2016 03:07,3,7,8,8,2016
nc72672830,42,1.9,56,9.69,0.1479,"19km NNE of Upper Lake, California",39.3181667,-122.7938333,California,10,1.47E+12,8/10/2016 03:26,3,26,8,36,2016
ci37440615,128,0.09,0,14.97,0.09998,"19km ESE of Anza, CA",33.4821667,-116.4835,California,10,1.47E+12,8/10/2016 03:27,3,27,8,13,2016
nc72672835,45,2.65,109,0.42,0.003948,"8km NW of The Geysers, California",38.8238333,-122.84,California,10,1.47E+12,8/10/2016 03:47,3,47,8,15,2016
nc72672840,64,2.1,68,1.05,0.004545,"9km NW of The Geysers, California",38.8246667,-122.8405,California,10,1.47E+12,8/10/2016 03:47,3,47,8,43,2016
nc72672860,61,1.05,17,1.45,0.006083,"9km NW of The Geysers, California",38.8258333,-122.842,California,10,1.47E+12,8/10/2016 03:48,3,48,8,11,2016
nc72672850,87,1.19,22,0.08,0.005909,"9km NW of The Geysers, California",38.8246651,-122.8423309,California,10,1.47E+12,8/10/2016 03:48,3,48,8,27,2016
nc72672865,56,1.07,18,0.84,0.005429,"9km NW of The Geysers, California",38.8271667,-122.8396667,California,10,1.47E+12,8/10/2016 04:10,4,10,8,9,2016
nc72672870,152,1.07,18,-0.97,0.01659,"1km NW of The Geysers, California",38.786335,-122.7730026,California,10,1.47E+12,8/10/2016 04:24,4,24,8,41,2016
nc72672875,44,1.82,51,11.25,0.1372,"20km NE of Upper Lake, California",39.3146667,-122.7801667,California,10,1.47E+12,8/10/2016 04:30,4,30,8,47,2016
ci37440623,77,0.8,10,11.78,0.09317,"10km SSW of Borrego Springs, CA",33.1748333,-116.4208333,California,10,1.47E+12,8/10/2016 04:41,4,41,8,48,2016
ci37440631,85,0.62,6,12.79,0.04416,"4km S of Garnet, CA",33.8675,-116.5408333,California,10,1.47E+12,8/10/2016 04:46,4,46,8,7,2016
nc72672885,54,0.6,6,2.17,0.005994,"3km E of The Geysers, California",38.7791667,-122.7158333,California,10,1.47E+12,8/10/2016 04:47,4,47,8,18,2016
nc72672900,50,2.14,70,0.34,0.005588,"9km NW of The Geysers, California",38.8235,-122.8421667,California,10,1.47E+12,8/10/2016 05:01,5,1,8,3,2016
ci37440639,95,1.31,26,2.26,0.00704,"12km NE of Coso Junction, CA",36.1245,-117.8531667,California,10,1.47E+12,8/10/2016 05:16,5,16,8,32,2016
ci37440647,66,0.57,5,9.39,0.08449,"14km S of Joshua Tree, CA",34.007,-116.321,California,10,1.47E+12,8/10/2016 05:18,5,18,8,37,2016
ci37440687,103,0.97,14,12.83,0.04708,"22km ESE of Anza, CA",33.4831667,-116.4551667,California,10,1.47E+12,8/10/2016 05:24,5,24,8,3,2016
ci37440695,72,1.16,21,3.09,0.04736,"15km NW of Ludlow, CA",34.798,-116.2918333,California,10,1.47E+12,8/10/2016 05:29,5,29,8,24,2016
nc72672910,41,1.88,54,10.04,0.1437,"19km NNE of Upper Lake, California",39.3165,-122.7885,California,10,1.47E+12,8/10/2016 05:36,5,36,8,30,2016
ci37440703,53,0.43,3,10.55,0.1425,"7km NNW of Aguanga, CA",33.495,-116.9038333,California,10,1.47E+12,8/10/2016 05:43,5,43,8,13,2016
nc72672920,88,0.56,5,0.89,0.005639,"9km NW of The Geysers, California",38.8250008,-122.841835,California,10,1.47E+12,8/10/2016 05:46,5,46,8,29,2016
nc72672925,86,0.35,2,-1.04,0.007567,"3km W of Mammoth Lakes, California",37.6505,-119.0111667,California,10,1.47E+12,8/10/2016 05:49,5,49,8,0,2016
ci37440711,110,1.08,18,8.59,0.1122,"18km NNW of Tehachapi, CA",35.2705,-118.5603333,California,10,1.47E+12,8/10/2016 05:55,5,55,8,39,2016
nc71015447,90,0.25,1,4.67,0.01897,"3km SE of Mammoth Lakes, California",37.628,-118.9401667,California,10,1.47E+12,8/10/2016 05:58,5,58,8,27,2016
nc72672940,87,0.85,11,4.73,0.01987,"3km SE of Mammoth Lakes, California",37.6296667,-118.9403333,California,10,1.47E+12,8/10/2016 05:58,5,58,8,37,2016
nc72672945,103,0.08,0,4.64,0.0172,"3km SE of Mammoth Lakes, California",37.6285,-118.9435,California,10,1.47E+12,8/10/2016 06:00,6,0,8,20,2016
nc72672950,69,0.6,6,6.54,0.04053,"7km SSE of San Juan Bautista, California",36.7791667,-121.517,California,10,1.47E+12,8/10/2016 06:05,6,5,8,6,2016
ci37440727,85,0.5,4,9.46,0.05622,"15km ESE of Anza, CA",33.5011667,-116.5286667,California,10,1.47E+12,8/10/2016 06:06,6,6,8,20,2016
nc72672960,99,0.78,9,5.38,0.02237,"5km SSE of Mammoth Lakes, California",37.6303333,-118.937,California,10,1.47E+12,8/10/2016 06:08,6,8,8,24,2016
nc72672970,85,0.89,12,5.53,0.02127,"3km SE of Mammoth Lakes, California",37.6291667,-118.9376667,California,10,1.47E+12,8/10/2016 06:09,6,9,8,6,2016
nc71015457,145,0.5,4,1.58,0.0267,"1km SW of Mammoth Lakes, California",37.6363333,-118.9838333,California,10,1.47E+12,8/10/2016 06:09,6,9,8,10,2016
nc72672955,86,2.08,67,5.22,0.01927,"4km SSE of Mammoth Lakes, California",37.6283333,-118.94,California,10,1.47E+12,8/10/2016 06:09,6,9,8,18,2016
nc72672965,86,1.93,57,5.23,0.01929,"5km SSE of Mammoth Lakes, California",37.6271667,-118.939,California,10,1.47E+12,8/10/2016 06:09,6,9,8,46,2016
ci37440743,83,0.17,0,9.62,0.06048,"14km ESE of Anza, CA",33.503,-116.5305,California,10,1.47E+12,8/10/2016 06:12,6,12,8,43,2016
ci37440759,77,0.26,1,11.85,0.03253,"4km ESE of Lake Henshaw, CA",33.224,-116.7226667,California,10,1.47E+12,8/10/2016 06:25,6,25,8,9,2016
nc72672985,102,0.33,2,4.02,0.02138,"2km SE of Mammoth Lakes, California",37.6375,-118.9515,California,10,1.47E+12,8/10/2016 06:26,6,26,8,13,2016
nc72672990,102,0.09,0,3.89,0.02101,"2km SE of Mammoth Lakes, California",37.6368333,-118.9505,California,10,1.47E+12,8/10/2016 06:27,6,27,8,19,2016
ci37440767,70,1.06,17,5.01,0.09524,"9km W of Ludlow, CA",34.7115,-116.2616667,California,10,1.47E+12,8/10/2016 06:31,6,31,8,8,2016
nc72672995,84,0.02,0,4.06,0.01882,"2km SE of Mammoth Lakes, California",37.6331667,-118.9473333,California,10,1.47E+12,8/10/2016 06:31,6,31,8,17,2016
nc72673000,86,1.82,51,5.13,0.01913,"3km SE of Mammoth Lakes, California",37.6275,-118.9395,California,10,1.47E+12,8/10/2016 06:48,6,48,8,50,2016
nc72673015,102,0.03,0,4.11,0.02458,"1km ESE of Mammoth Lakes, California",37.6415,-118.9555,California,10,1.47E+12,8/10/2016 07:13,7,13,8,38,2016
nc72673010,127,0.29,1,3.06,0.01396,"1km NW of The Geysers, California",38.7868333,-122.772,California,10,1.47E+12,8/10/2016 07:15,7,15,8,2,2016
nc72673020,211,2.06,65,9.59,0.3484,"22km NNE of Upper Lake, California",39.3436667,-122.7973333,California,10,1.47E+12,8/10/2016 07:19,7,19,8,52,2016
ci37440799,58,0.77,9,4.05,0.005193,"23km E of Little Lake, CA",35.9508333,-117.6556667,California,10,1.47E+12,8/10/2016 07:21,7,21,8,20,2016
nc72673040,111,0.04,0,4.18,0.02336,"3km ESE of Mammoth Lakes, California",37.6356667,-118.9418333,California,10,1.47E+12,8/10/2016 07:38,7,38,8,23,2016
nc71015452,100,0.2,1,3.86,0.01941,"2km SE of Mammoth Lakes, California",37.635,-118.9501667,California,10,1.47E+12,8/10/2016 07:38,7,38,8,30,2016
nn00555666,174.74,0.4,2,12.9,0.181,"30km E of Big Pine, California",37.188,-117.9503,California,10,1.47E+12,8/10/2016 07:42,7,42,8,17,2016
nc72673045,147,1.02,16,1.9,0.01346,"6km NW of The Geysers, California",38.8126678,-122.8205032,California,10,1.47E+12,8/10/2016 07:51,7,51,8,44,2016
nc72673055,41,1.4,30,3.81,0.03794,"23km WSW of Coalinga, California",36.0201667,-120.5815,California,10,1.47E+12,8/10/2016 07:54,7,54,8,48,2016
ci37440815,71,0.94,14,5.12,0.01966,"3km W of Borrego Springs, CA",33.2521667,-116.4035,California,10,1.47E+12,8/10/2016 08:06,8,6,8,5,2016
nc72673070,66,1.85,53,7.26,0.2173,"26km SSE of McCloud, California",41.0481667,-121.9938333,California,10,1.47E+12,8/10/2016 08:08,8,8,8,33,2016
nc72673075,88,0.36,2,4.6,0.01879,"3km SE of Mammoth Lakes, California",37.63,-118.9425,California,10,1.47E+12,8/10/2016 08:22,8,22,8,57,2016
nn00555579,143.63,0.6,6,11.8,0.069,"30km ESE of Janesville, California",40.1473,-120.2171,California,10,1.47E+12,8/10/2016 08:28,8,28,8,54,2016
nc72673080,90,0.37,2,4.71,0.01772,"3km SE of Mammoth Lakes, California",37.6288333,-118.943,California,10,1.47E+12,8/10/2016 08:35,8,35,8,45,2016
nc72673085,53,1.56,38,10.57,0.05993,"4km N of Scotts Valley, California",37.0873333,-122.008,California,10,1.47E+12,8/10/2016 08:48,8,48,8,56,2016
ci37440823,25,1.8,50,15.39,0.05786,"9km N of Banning, CA",34.0048333,-116.8671667,California,10,1.47E+12,8/10/2016 09:12,9,12,8,8,2016
nc72673090,111,3.84,229,8.04,0.1169,"33km W of Rancho Tehama Reserve, California",39.9603333,-122.7846667,California,10,1.47E+12,8/10/2016 09:12,9,12,8,28,2016
nc72673100,44,1.88,54,6.75,0.162,"20km NNE of Upper Lake, California",39.3341667,-122.8101667,California,10,1.47E+12,8/10/2016 09:17,9,17,8,4,2016
ci37440831,65,0.98,15,8.08,0.05377,"14km ESE of Anza, CA",33.5036667,-116.5345,California,10,1.47E+12,8/10/2016 09:17,9,17,8,53,2016
ci37440839,66,0.93,13,8.78,0.0547,"14km ESE of Anza, CA",33.5026667,-116.5323333,California,10,1.47E+12,8/10/2016 09:22,9,22,8,37,2016
nc72673105,44,2.22,76,10.02,0.1581,"21km NNE of Upper Lake, California",39.336,-122.8048333,California,10,1.47E+12,8/10/2016 09:40,9,40,8,59,2016
nc72673110,149,1.12,19,0.98,0.01564,"8km WNW of Cobb, California",38.8390007,-122.8231659,California,10,1.47E+12,8/10/2016 09:41,9,41,8,12,2016
ci37440855,112,0.85,11,3.45,0.03833,"23km ESE of Anza, CA",33.4868333,-116.4398333,California,10,1.47E+12,8/10/2016 09:50,9,50,8,32,2016
nn00555668,133.86,0.3,1,5.5,0.09,"10km NNE of Truckee, California",39.4096,-120.1231,California,10,1.47E+12,8/10/2016 09:52,9,52,8,41,2016
ci37440863,50,1.02,16,1.36,0.09776,"26km NE of Thermal, CA",33.77,-115.9101667,California,10,1.47E+12,8/10/2016 10:24,10,24,8,1,2016
nc72673115,111,1.07,18,2.99,0.008503,"6km NW of The Geysers, California",38.8154984,-122.8059998,California,10,1.47E+12,8/10/2016 10:28,10,28,8,40,2016
nc72673120,114,0.91,13,5.05,0.01965,"3km SE of Mammoth Lakes, California",37.6265,-118.938,California,10,1.47E+12,8/10/2016 10:29,10,29,8,31,2016
ci37440887,270,1.16,21,9.96,0.009936,"57km E of Big Pine, CA",37.2258333,-117.6546667,California,10,1.47E+12,8/10/2016 10:37,10,37,8,51,2016
nn00555584,164.66,0.9,12,7.9,0.028,"59km E of Big Pine, California",37.2165,-117.617,California,10,1.47E+12,8/10/2016 10:42,10,42,8,31,2016
nn00555585,176.58,0.4,2,7.7,0.023,"59km E of Big Pine, California",37.2237,-117.6199,California,10,1.47E+12,8/10/2016 10:46,10,46,8,21,2016
ci37440895,141,0.45,3,11.22,0.06816,"19km ESE of Anza, CA",33.478,-116.4866667,California,10,1.47E+12,8/10/2016 10:50,10,50,8,41,2016
nc72673125,86,0.86,11,5.32,0.0205,"3km SE of Mammoth Lakes, California",37.6293333,-118.939,California,10,1.47E+12,8/10/2016 10:50,10,50,8,43,2016
ci37440903,147,1.74,47,5.22,0.03745,"62km E of Big Pine, CA",37.234,-117.599,California,10,1.47E+12,8/10/2016 10:51,10,51,8,56,2016
ci37381405,164,1.2,22,6.46,0.02799,"60km E of Big Pine, CA",37.2225,-117.6133333,California,10,1.47E+12,8/10/2016 10:52,10,52,8,51,2016
ci37381413,259,0.77,9,1.45,0.1016,"52km E of Big Pine, CA",37.1401667,-117.6983333,California,10,1.47E+12,8/10/2016 10:53,10,53,8,8,2016
nc72673135,105,1.31,26,4.93,0.04982,"13km SSE of Ridgemark, California",36.6931667,-121.3256667,California,10,1.47E+12,8/10/2016 10:55,10,55,8,37,2016
ci37440911,284,1.4,30,2.52,0.01671,"57km E of Big Pine, CA",37.2488333,-117.6523333,California,10,1.47E+12,8/10/2016 10:57,10,57,8,25,2016
ci37440919,256,1.46,33,10.33,0.002816,"57km E of Big Pine, CA",37.2318333,-117.6491667,California,10,1.47E+12,8/10/2016 10:59,10,59,8,50,2016
nc72673140,39,2.38,87,10.51,0.1457,"19km NNE of Upper Lake, California",39.3183333,-122.791,California,10,1.47E+12,8/10/2016 11:01,11,1,8,9,2016
nn00555674,140.55,0.9,12,8.1,0.025,"60km E of Big Pine, California",37.2319,-117.615,California,10,1.47E+12,8/10/2016 11:02,11,2,8,5,2016
nn00555592,156.13,0.6,6,8.7,0.021,"59km E of Big Pine, California",37.223,-117.6223,California,10,1.47E+12,8/10/2016 11:05,11,5,8,56,2016
nc71015467,92,1.01,16,4.96,0.01847,"3km SE of Mammoth Lakes, California",37.6266667,-118.9398333,California,10,1.47E+12,8/10/2016 11:06,11,6,8,13,2016
nc72673145,193,0.15,0,5.2,0.01952,"3km SE of Mammoth Lakes, California",37.628,-118.9393333,California,10,1.47E+12,8/10/2016 11:06,11,6,8,17,2016
nn00555593,167.78,0.8,10,8,0.037,"59km E of Big Pine, California",37.203,-117.6191,California,10,1.47E+12,8/10/2016 11:07,11,7,8,3,2016
nc72673150,45,1.18,21,3.41,0.004407,"4km NW of The Geysers, California",38.804,-122.7928333,California,10,1.47E+12,8/10/2016 11:13,11,13,8,15,2016
ci37440943,160,1.38,29,-1,0.06706,"64km E of Big Pine, CA",37.2113333,-117.5663333,California,10,1.47E+12,8/10/2016 11:15,11,15,8,31,2016
ci37440951,244,0.59,5,10.17,0.01389,"56km E of Big Pine, CA",37.2216667,-117.6561667,California,10,1.47E+12,8/10/2016 11:18,11,18,8,6,2016
nn00555675,162.02,0.9,12,7.9,0.027,"60km E of Big Pine, California",37.2212,-117.6157,California,10,1.47E+12,8/10/2016 11:18,11,18,8,31,2016
nc72673160,103,0.28,1,4.58,0.02018,"3km SE of Mammoth Lakes, California",37.6293333,-118.9395,California,10,1.47E+12,8/10/2016 11:20,11,20,8,46,2016
ci37440967,194,1.16,21,7.24,0.02274,"60km E of Big Pine, CA",37.236,-117.6176667,California,10,1.47E+12,8/10/2016 11:25,11,25,8,49,2016
nn00555600,164.54,0.9,12,8,0.026,"59km E of Big Pine, California",37.2182,-117.6191,California,10,1.47E+12,8/10/2016 11:28,11,28,8,32,2016
ci37440983,166,1.1,19,5.03,0.03718,"61km E of Big Pine, CA",37.2208333,-117.6018333,California,10,1.47E+12,8/10/2016 11:33,11,33,8,21,2016
ci37440991,89,1.17,21,4.49,0.0179,"3km W of Borrego Springs, CA",33.2523333,-116.4071667,California,10,1.47E+12,8/10/2016 11:46,11,46,8,8,2016
ci37440999,65,1.05,17,8.09,0.05429,"14km ESE of Anza, CA",33.5031667,-116.535,California,10,1.47E+12,8/10/2016 11:49,11,49,8,8,2016
ci37441015,147,1.39,30,9.27,0.009417,"58km E of Big Pine, CA",37.2353333,-117.6345,California,10,1.47E+12,8/10/2016 11:51,11,51,8,1,2016
nn00555606,167.59,0.7,8,7.8,0.025,"60km E of Big Pine, California",37.2262,-117.6153,California,10,1.47E+12,8/10/2016 11:57,11,57,8,10,2016
nc72673170,277,1.16,21,4.06,0.2812,"15km ESE of Yosemite Valley, California",37.6723333,-119.43,California,10,1.47E+12,8/10/2016 11:57,11,57,8,29,2016
nn00555608,138.37,1.2,22,7.7,0.024,"60km E of Big Pine, California",37.2258,-117.6168,California,10,1.47E+12,8/10/2016 11:59,11,59,8,41,2016
nc72673175,114,1.55,37,10.99,0.1417,"20km NNE of Upper Lake, California",39.3221667,-122.7855,California,10,1.47E+12,8/10/2016 12:02,12,2,8,16,2016
ci37441047,195,1.46,33,6.73,0.02952,"61km E of Big Pine, CA",37.2373333,-117.6093333,California,10,1.47E+12,8/10/2016 12:08,12,8,8,22,2016
ci37441071,153,2.09,67,6.24,0.03418,"61km E of Big Pine, CA",37.2291667,-117.6033333,California,10,1.47E+12,8/10/2016 12:28,12,28,8,34,2016
ci37441087,165,1.18,21,-1.17,0.06426,"63km E of Big Pine, CA",37.1975,-117.5786667,California,10,1.47E+12,8/10/2016 12:43,12,43,8,49,2016
ci37381421,251,1.09,18,4.68,0.06954,"54km E of Big Pine, CA",37.1673333,-117.6753333,California,10,1.47E+12,8/10/2016 12:43,12,43,8,54,2016
ci37441103,160,1,15,6.28,0.0276,"60km E of Big Pine, CA",37.214,-117.6206667,California,10,1.47E+12,8/10/2016 13:09,13,9,8,23,2016
nn00555620,144.94,0.9,12,7.9,0.028,"59km E of Big Pine, California",37.2127,-117.6214,California,10,1.47E+12,8/10/2016 13:19,13,19,8,52,2016
nc72673205,104,0.5,4,-0.19,0.01109,"5km W of Cobb, California",38.8243332,-122.7818298,California,10,1.47E+12,8/10/2016 13:22,13,22,8,49,2016
nc72673210,87,1.21,23,-0.32,0.01183,"11km E of Quarry near Portola Valley, CA",37.3258333,-122.1033333,California,10,1.47E+12,8/10/2016 13:26,13,26,8,7,2016
nc72673230,44,1.69,44,4.51,0.03325,"25km WSW of Coalinga, California",36.038,-120.6118333,California,10,1.47E+12,8/10/2016 13:44,13,44,8,47,2016
ci37441167,186,0.76,9,3.83,0.07567,"7km E of Lake Isabella, CA",35.6261667,-118.3926667,California,10,1.47E+12,8/10/2016 14:22,14,22,8,57,2016
nc72673255,71,0.44,3,1.09,0.01011,"7km W of Cobb, California",38.8323326,-122.8040009,California,10,1.47E+12,8/10/2016 14:40,14,40,8,20,2016
ci37441199,86,0.96,14,17.47,0.09377,"8km NE of Cabazon, CA",33.9665,-116.7306667,California,10,1.47E+12,8/10/2016 14:50,14,50,8,8,2016
nn00555678,158.6,0.5,4,9.7,0.042,"2km WSW of Tahoe Vista, California",39.2272,-120.0775,California,10,1.47E+12,8/10/2016 15:07,15,7,8,33,2016
ci37441231,47,1.21,23,-1.54,0.04194,"9km NNW of Big Bear City, CA",34.3413333,-116.8775,California,10,1.47E+12,8/10/2016 15:10,15,10,8,12,2016
ci37441247,116,1.2,22,-1.43,0.0515,"10km NNW of Big Bear City, CA",34.3438333,-116.8895,California,10,1.47E+12,8/10/2016 15:16,15,16,8,15,2016
ci37441255,123,0.37,2,15.31,0.08535,"7km ESE of Valle Vista, CA",33.719,-116.8288333,California,10,1.47E+12,8/10/2016 15:23,15,23,8,18,2016
nn00555640,164.5,1.1,19,7.7,0.027,"59km E of Big Pine, California",37.2179,-117.6182,California,10,1.47E+12,8/10/2016 15:23,15,23,8,26,2016
nc72673270,64,1.1,19,0.74,0.007301,"9km NW of The Geysers, California",38.8273315,-122.8426666,California,10,1.47E+12,8/10/2016 15:30,15,30,8,52,2016
ci37441287,158,1.35,28,7.42,0.02282,"60km E of Big Pine, CA",37.2226667,-117.6203333,California,10,1.47E+12,8/10/2016 15:34,15,34,8,9,2016
ci37441295,240,0.79,10,4.33,0.04713,"58km E of Big Pine, CA",37.1861667,-117.6375,California,10,1.47E+12,8/10/2016 15:56,15,56,8,55,2016
ci37381429,151,0.64,6,11.5,0.04436,"22km ESE of Lone Pine, CA",36.5163333,-117.8383333,California,10,1.47E+12,8/10/2016 15:57,15,57,8,27,2016
nc72673285,55,1.42,31,-0.22,0.0483,"26km NE of Hollister, California",37.028,-121.2045,California,10,1.47E+12,8/10/2016 16:03,16,3,8,23,2016
nc72673290,107,1.5,35,-0.46,0.1434,"17km SW of Arbuckle, California",38.914,-122.2068333,California,10,1.47E+12,8/10/2016 16:05,16,5,8,33,2016
nc72673295,74,1.15,20,0.42,0.001417,"1km ENE of The Geysers, California",38.7820015,-122.7358322,California,10,1.47E+12,8/10/2016 16:21,16,21,8,7,2016
ci37441343,200,1.53,36,-0.21,0.03477,"7km ESE of Bonita, CA",32.6325,-116.9591667,California,10,1.47E+12,8/10/2016 16:56,16,56,8,22,2016
ci37441327,77,1.19,22,-0.52,0.05145,"5km NNW of Lake Elsinore, CA",33.7153333,-117.3401667,California,10,1.47E+12,8/10/2016 16:57,16,57,8,20,2016
nc72673300,83,1.58,38,2.44,0.003906,"6km WNW of The Geysers, California",38.8098333,-122.8243333,California,10,1.47E+12,8/10/2016 17:02,17,2,8,7,2016
ci37441359,93,0.8,10,-0.49,0.03915,"4km NNW of Nuevo, CA",33.837,-117.1686667,California,10,1.47E+12,8/10/2016 17:09,17,9,8,58,2016
ci37441375,65,0.84,11,14.32,0.05251,"10km S of Idyllwild, CA",33.6495,-116.7323333,California,10,1.47E+12,8/10/2016 17:11,17,11,8,25,2016
ci37144324,87,0.19,1,13.82,0.05431,"11km S of Idyllwild, CA",33.6453333,-116.7325,California,10,1.47E+12,8/10/2016 17:13,17,13,8,16,2016
ci37144316,91,0.42,3,14.29,0.05464,"10km S of Idyllwild, CA",33.6505,-116.7355,California,10,1.47E+12,8/10/2016 17:13,17,13,8,31,2016
ci37441383,87,0.6,6,14,0.05206,"10km S of Idyllwild, CA",33.648,-116.731,California,10,1.47E+12,8/10/2016 17:13,17,13,8,40,2016
ci37144332,108,0.31,1,7.98,0.086,"3km N of Moreno Valley, CA",33.9553333,-117.2315,California,10,1.47E+12,8/10/2016 17:14,17,14,8,0,2016
nc72673305,88,0.7,8,3.04,0.005073,"6km WNW of The Geysers, California",38.8113333,-122.8235,California,10,1.47E+12,8/10/2016 17:15,17,15,8,1,2016
ci37441391,219,0.28,1,8.86,0.05323,"14km ESE of Anza, CA",33.5041667,-116.5335,California,10,1.47E+12,8/10/2016 17:17,17,17,8,32,2016
ci37441407,64,1.15,20,-1.41,0.04888,"9km NNW of Big Bear City, CA",34.3381667,-116.8853333,California,10,1.47E+12,8/10/2016 17:26,17,26,8,26,2016
nc72673310,122,0.54,4,2.59,0.008775,"6km NW of The Geysers, California",38.8154984,-122.8150024,California,10,1.47E+12,8/10/2016 17:30,17,30,8,37,2016
